CD_REFNIS;CD_SECTOR;POPULATION;DT_STRT_SECTOR;DT_STOP_SECTOR;OPPERVLAKKTE IN HM²;TX_DESCR_SECTOR_NL;TX_DESCR_SECTOR_FR;TX_DESCR_NL;TX_DESCR_FR
24007;24007A083;369;01Mar1981;31Dec9999;69,18422211;BEGIJNENDIJK SPOORWEG;BEGIJNENDIJK SPOORWEG;Begijnendijk;Begijnendijk
24007;24007A091;2027;01Mar1981;31Dec9999;514,9855746;BEGIJNENDIJK-VERSPR. BEWONING;BEGIJNENDIJK-VERSPR. BEWONING;Begijnendijk;Begijnendijk
24007;24007B00-;1463;01Mar1981;31Dec9999;120,4598485;BETEKOM-KERN;BETEKOM-KERN;Begijnendijk;Begijnendijk
24007;24007B022;186;01Mar1981;31Dec9999;19,49382086;STEIJBERGBOSSEN;STEIJBERGBOSSEN;Begijnendijk;Begijnendijk
24007;24007B091;1608;01Mar1981;31Dec9999;497,922969;BETEKOM-VERSPR. BEWONING-ZUID;BETEKOM-VERSPR. BEWONING-ZUID;Begijnendijk;Begijnendijk
24007;24007B0AA;716;01Oct2001;31Dec9999;70,53411192;ONZE-LIEVE-VROUW;ONZE-LIEVE-VROUW;Begijnendijk;Begijnendijk
24007;24007B0PA;900;01Oct2001;31Dec9999;282,3476475;BETEKOM-VERSPR.BEWONING-NOORD;BETEKOM-VERSPR.BEWONING-NOORD;Begijnendijk;Begijnendijk
24007;24007ZZZZ;0;01Mar1981;31Dec9999;0;NIET TE LOKALISEREN IN EEN SECTOR;NON LOCALISABLE DANS UN SECTEUR;Begijnendijk;Begijnendijk
24008;24008A001;1257;01Mar1981;31Dec9999;101,2426596;BEKKEVOORT-KERN;BEKKEVOORT-KERN;Bekkevoort;Bekkevoort
24008;24008A022;395;01Mar1981;31Dec9999;28,66155076;STEENBERG - OUDE LEUVENSEBAAN;STEENBERG - OUDE LEUVENSEBAAN;Bekkevoort;Bekkevoort
24008;24008A082;510;01Mar1981;31Dec9999;97,9778351;ROBBENSRODE;ROBBENSRODE;Bekkevoort;Bekkevoort
24008;24008A091;1034;01Mar1981;31Dec9999;1365,988158;BEKKEVOORT-VERSPREIDE BEWONING;BEKKEVOORT-VERSPREIDE BEWONING;Bekkevoort;Bekkevoort
24008;24008A18-;190;01Mar1981;31Dec9999;56,80953949;KLEIN-KEMPEN;KLEIN-KEMPEN;Bekkevoort;Bekkevoort
24008;24008A19-;253;01Mar1981;31Dec9999;335,824882;NETELZEEP;NETELZEEP;Bekkevoort;Bekkevoort
24008;24008B00-;672;01Mar1981;31Dec9999;55,89870226;ASSENT-CENTRUM;ASSENT-CENTRUM;Bekkevoort;Bekkevoort
24008;24008B01-;132;01Mar1981;31Dec9999;14,80774008;STRUIK;STRUIK;Bekkevoort;Bekkevoort
24008;24008B02-;192;01Mar1981;31Dec9999;21,70318464;RIJNRODE;RIJNRODE;Bekkevoort;Bekkevoort
24008;24008B09-;508;01Mar1981;31Dec9999;874,0260617;ASSENT-VERSPREIDE BEWONING;ASSENT-VERSPREIDE BEWONING;Bekkevoort;Bekkevoort
24008;24008C09-;345;01Mar1981;31Dec9999;135,696402;WERSBEEK-VERSPREIDE BEWONING;WERSBEEK-VERSPREIDE BEWONING;Bekkevoort;Bekkevoort
24008;24008C19-;501;01Mar1981;31Dec9999;380,8661678;MOLENBEEK-VERSPREIDE BEWONING;MOLENBEEK-VERSPREIDE BEWONING;Bekkevoort;Bekkevoort
24008;24008C29-;316;01Mar1981;31Dec9999;259,4521922;MUGGENBERG;MUGGENBERG;Bekkevoort;Bekkevoort
24008;24008ZZZZ;1;01Mar1981;31Dec9999;0;NIET TE LOKALISEREN IN EEN SECTOR;NON LOCALISABLE DANS UN SECTEUR;Bekkevoort;Bekkevoort
24009;24009A000;1365;01Mar1981;31Dec9999;62,01937421;BERTEM CENTRUM;BERTEM CENTRUM;Bertem;Bertem
24009;24009A010;2466;01Mar1981;31Dec9999;97,23656357;BERTEM CENTRUM-OOST;BERTEM CENTRUM-OOST;Bertem;Bertem
24009;24009A022;401;01Mar1981;31Dec9999;46,01872981;DALEM;DALEM;Bertem;Bertem
24009;24009A080;358;01Mar1981;31Dec9999;672,0853382;BERTEM-VERSPR. BEWONING-NOORD;BERTEM-VERSPR. BEWONING-NOORD;Bertem;Bertem
24009;24009A091;14;01Mar1981;31Dec9999;151,0020108;BERTEM-VERSPR. BEWONING-ZUID;BERTEM-VERSPR. BEWONING-ZUID;Bertem;Bertem
24009;24009A19-;123;01Mar1981;31Dec9999;47,99713205;SINT-VERONEVELDEKENS;SINT-VERONEVELDEKENS;Bertem;Bertem
24009;24009B00-;452;01Mar1981;31Dec9999;35,4160027;KORBEEK-DIJLE-KERN;KORBEEK-DIJLE-KERN;Bertem;Bertem
24009;24009B09-;371;01Mar1981;31Dec9999;379,9258707;KORBEEK-DIJLE-VERSPR. BEWONING;KORBEEK-DIJLE-VERSPR. BEWONING;Bertem;Bertem
24009;24009C000;997;01Mar1981;31Dec9999;42,08996783;LEEFDAAL-CENTRUM - DORPSTRAAT;LEEFDAAL-CENTRUM - DORPSTRAAT;Bertem;Bertem
24009;24009C01-;341;01Mar1981;31Dec9999;43,01416828;SINTE-VERONA;SINTE-VERONA;Bertem;Bertem
24009;24009C020;1370;01Mar1981;31Dec9999;78,16337006;LEEFDAAL-CENTRUM - MEZENSTRAAT;LEEFDAAL-CENTRUM - MEZENSTRAAT;Bertem;Bertem
24009;24009C032;414;01Mar1981;31Dec9999;25,5837978;VOERHOEK;VOERHOEK;Bertem;Bertem
24009;24009C042;616;01Mar1981;31Dec9999;33,93855736;HERTWINKEL;HERTWINKEL;Bertem;Bertem
24009;24009C081;183;01Mar1981;31Dec9999;798,0760137;WEEBERG;WEEBERG;Bertem;Bertem
24009;24009C091;71;01Mar1981;31Dec9999;211,5520764;SCHREI;SCHREI;Bertem;Bertem
24009;24009C113;185;01Mar1981;31Dec9999;135,4761943;HAMMEVELD;HAMMEVELD;Bertem;Bertem
24009;24009C19-;280;01Mar1981;31Dec9999;140,1313749;KOOIGE - VREBOS;KOOIGE - VREBOS;Bertem;Bertem
24009;24009ZZZZ;0;01Mar1981;31Dec9999;0;NIET TE LOKALISEREN IN EEN SECTOR;NON LOCALISABLE DANS UN SECTEUR;Bertem;Bertem
24011;24011A000;454;01Mar1981;31Dec9999;39,09913085;BIERBEEK KERN;BIERBEEK KERN;Bierbeek;Bierbeek
24011;24011A081;272;01Mar1981;31Dec9999;272,9450547;MOLLENDAAL-VERSPREIDE BEWONING;MOLLENDAAL-VERSPREIDE BEWONING;Bierbeek;Bierbeek
24011;24011A090;405;01Mar1981;31Dec9999;409,4276864;BOVENHEIDE-VERSPREIDE BEWONING;BOVENHEIDE-VERSPREIDE BEWONING;Bierbeek;Bierbeek
24011;24011A102;512;01Mar1981;31Dec9999;29,78347256;BREMT-KERN;BREMT-KERN;Bierbeek;Bierbeek
24011;24011A191;128;01Mar1981;31Dec9999;385,6892701;BENEDENHEIDE-BREMT-VERSPR.BEW.;BENEDENHEIDE-BREMT-VERSPR.BEW.;Bierbeek;Bierbeek
24011;24011A29-;362;01Mar1981;31Dec9999;97,23151688;MEREN;MEREN;Bierbeek;Bierbeek
24011;24011A3PP;438;01Oct2001;31Dec9999;156,3137226;MEREN;MEREN;Bierbeek;Bierbeek
24011;24011A49-;269;01Mar1981;31Dec9999;176,7178125;ST.-CAMILLUS -VERSPR. BEWONING;ST.-CAMILLUS -VERSPR. BEWONING;Bierbeek;Bierbeek
24011;24011A502;272;01Mar1981;31Dec9999;28,74041397;RUISBROEK;RUISBROEK;Bierbeek;Bierbeek
24011;24011A591;81;01Mar1981;31Dec9999;148,3268721;KEIBERG;KEIBERG;Bierbeek;Bierbeek
24011;24011A692;6;01Mar1981;31Dec9999;541,5799852;MOLLENDAALBOS;MOLLENDAALBOS;Bierbeek;Bierbeek
24011;24011B00-;666;01Mar1981;31Dec9999;37,50253839;KORBEEK-LO-CENTRUM;KORBEEK-LO-CENTRUM;Bierbeek;Bierbeek
24011;24011B012;815;01Mar1981;31Dec9999;37,85474741;KORBEEKVELD;KORBEEKVELD;Bierbeek;Bierbeek
24011;24011B02-;576;01Mar1981;31Dec9999;77,53955221;KREKELBERG;KREKELBERG;Bierbeek;Bierbeek
24011;24011B081;283;01Mar1981;31Dec9999;95,16471763;KORBEEK-LO -VERSP. BEW. -BIEST;KORBEEK-LO -VERSP. BEW. -BIEST;Bierbeek;Bierbeek
24011;24011B211;416;01Mar1981;31Dec9999;50,28854379;PAPIERMOLEKEN;PAPIERMOLEKEN;Bierbeek;Bierbeek
24011;24011B221;850;01Mar1981;31Dec9999;67,52615664;PIMBERG;PIMBERG;Bierbeek;Bierbeek
24011;24011C00-;670;01Mar1981;31Dec9999;31,11077154;LOVENJOEL-CENTRUM;LOVENJOEL-CENTRUM;Bierbeek;Bierbeek
24011;24011C01-;89;01Mar1981;31Dec9999;24,75725325;SALVE MATER;SALVE MATER;Bierbeek;Bierbeek
24011;24011C022;772;01Mar1981;31Dec9999;46,01091291;BRUUL;BRUUL;Bierbeek;Bierbeek
24011;24011C08-;562;01Mar1981;31Dec9999;349,5636996;LOVENJOEL-VERSPR.BEW.-SPOOR-N.;LOVENJOEL-VERSPR.BEW.-SPOOR-N.;Bierbeek;Bierbeek
24011;24011C091;64;01Mar1981;31Dec9999;119,7985434;LOVENJOEL-VERSPR.BEW.-SPOOR-Z.;LOVENJOEL-VERSPR.BEW.-SPOOR-Z.;Bierbeek;Bierbeek
24011;24011D70-;350;01Mar1981;31Dec9999;27,75422036;OPVELP-KERN;OPVELP-KERN;Bierbeek;Bierbeek
24011;24011D71-;210;01Mar1981;31Dec9999;22,76753454;VINAVE-KERN;VINAVE-KERN;Bierbeek;Bierbeek
24011;24011D722;347;01Mar1981;31Dec9999;21,82321813;CULOT-KERN;CULOT-KERN;Bierbeek;Bierbeek
24011;24011D791;214;01Mar1981;31Dec9999;598,1757909;OPVELP-VERSPREIDE BEWONING;OPVELP-VERSPREIDE BEWONING;Bierbeek;Bierbeek
24011;24011ZZZZ;0;01Mar1981;31Dec9999;0;NIET TE LOKALISEREN IN EEN SECTOR;NON LOCALISABLE DANS UN SECTEUR;Bierbeek;Bierbeek
24014;2401410PQ;0;01Oct2001;31Dec9999;12,20594152;OUDE DIJLE;OUDE DIJLE;Boortmeerbeek;Boortmeerbeek
24014;24014A001;1113;01Mar1981;31Dec9999;49,35107496;BOORTMEERBEEK-CENTRUM;BOORTMEERBEEK-CENTRUM;Boortmeerbeek;Boortmeerbeek
24014;24014A01-;623;01Mar1981;31Dec9999;66,53156606;DE BERG;DE BERG;Boortmeerbeek;Boortmeerbeek
24014;24014A022;349;01Mar1981;31Dec9999;21,45550174;GROOTVELD;GROOTVELD;Boortmeerbeek;Boortmeerbeek
24014;24014A031;975;01Mar1981;31Dec9999;89,92465789;BOORTMEERBEEK LEUVENSESTWG.;BOORTMEERBEEK LEUVENSESTWG.;Boortmeerbeek;Boortmeerbeek
24014;24014A090;78;01Mar1981;31Dec9999;96,21053127;PIKHAKENDONK;PIKHAKENDONK;Boortmeerbeek;Boortmeerbeek
24014;24014A0AJ;1330;01Oct2001;31Dec9999;158,4831605;LAAR-VERSPREIDE BEWONING;LAAR-VERSPREIDE BEWONING;Boortmeerbeek;Boortmeerbeek
24014;24014A11-;1042;01Mar1981;31Dec9999;100,0450023;HAACHT STATION - KERN;HAACHT STATION - KERN;Boortmeerbeek;Boortmeerbeek
24014;24014A190;118;01Mar1981;31Dec9999;171,6841574;RONSDONK;RONSDONK;Boortmeerbeek;Boortmeerbeek
24014;24014A372;120;01Mar1981;31Dec9999;70,91558478;BOORTMEERBEEK INDUSTRIEZONE;BOORTMEERBEEK INDUSTRIEZONE;Boortmeerbeek;Boortmeerbeek
24014;24014A39-;342;01Mar1981;31Dec9999;142,2484181;OVER DE VAART-VERSPR. BEWONING;OVER DE VAART-VERSPR. BEWONING;Boortmeerbeek;Boortmeerbeek
24014;24014B00-;529;01Mar1981;31Dec9999;29,69173015;HEVER-CENTRUM;HEVER-CENTRUM;Boortmeerbeek;Boortmeerbeek
24014;24014B012;448;01Mar1981;31Dec9999;51,28068452;BIESTSTRAAT;BIESTSTRAAT;Boortmeerbeek;Boortmeerbeek
24014;24014B091;249;01Mar1981;31Dec9999;199,794804;DONK - WALKERGAT;DONK - WALKERGAT;Boortmeerbeek;Boortmeerbeek
24014;24014B100;589;01Mar1981;31Dec9999;32,69885453;SCHIPLAKEN-KERN;SCHIPLAKEN-KERN;Boortmeerbeek;Boortmeerbeek
24014;24014B112;518;01Mar1981;31Dec9999;26,58232401;GOORKANT;GOORKANT;Boortmeerbeek;Boortmeerbeek
24014;24014B122;512;01Mar1981;31Dec9999;41,23931403;ZEVENBUNDER;ZEVENBUNDER;Boortmeerbeek;Boortmeerbeek
24014;24014B133;139;01Mar1981;31Dec9999;18,96417616;GOTTENDIJS;GOTTENDIJS;Boortmeerbeek;Boortmeerbeek
24014;24014B181;14;01Mar1981;31Dec9999;58,1099634;KASTEEL;KASTEEL;Boortmeerbeek;Boortmeerbeek
24014;24014B1AA;375;01Oct2001;31Dec9999;18,82733587;LOBROEKEN;LOBROEKEN;Boortmeerbeek;Boortmeerbeek
24014;24014B1PA;171;01Oct2001;31Dec9999;57,80188326;GOORVELD;GOORVELD;Boortmeerbeek;Boortmeerbeek
24014;24014B2AN;1726;01Oct2001;31Dec9999;142,5062252;HEVER STATION;HEVER STATION;Boortmeerbeek;Boortmeerbeek
24014;24014B314;1020;01Mar1981;31Dec9999;93,55694718;LIEVEKENSBOS;LIEVEKENSBOS;Boortmeerbeek;Boortmeerbeek
24014;24014B395;136;01Mar1981;31Dec9999;127,7666636;GOTTENDIJS-VERSPREIDE BEWONING;GOTTENDIJS-VERSPREIDE BEWONING;Boortmeerbeek;Boortmeerbeek
24014;24014ZZZZ;0;01Mar1981;31Dec9999;0;NIET TE LOKALISEREN IN EEN SECTOR;NON LOCALISABLE DANS UN SECTEUR;Boortmeerbeek;Boortmeerbeek
24016;24016A00-;867;01Mar1981;31Dec9999;43,63376796;BOUTERSEM-CENTRUM;BOUTERSEM-CENTRUM;Boutersem;Boutersem
24016;24016A012;1129;01Mar1981;31Dec9999;79,21766362;BOUTERSEM-CENTRUM-NOORD;BOUTERSEM-CENTRUM-NOORD;Boutersem;Boutersem
24016;24016A091;181;01Mar1981;31Dec9999;245,1057117;BOUTERSEM-VERSPREIDE BEWONING;BOUTERSEM-VERSPREIDE BEWONING;Boutersem;Boutersem
24016;24016A10-;373;01Mar1981;31Dec9999;30,30462789;VERTRIJK-KERN;VERTRIJK-KERN;Boutersem;Boutersem
24016;24016A112;434;01Mar1981;31Dec9999;30,06726292;VERTRIJK-NOORD;VERTRIJK-NOORD;Boutersem;Boutersem
24016;24016A183;6;01Mar1981;31Dec9999;94,3094732;BOST;BOST;Boutersem;Boutersem
24016;24016A191;294;01Mar1981;31Dec9999;448,7488165;VERTRIJK-VERSPREIDE BEWONING;VERTRIJK-VERSPREIDE BEWONING;Boutersem;Boutersem
24016;24016A20-;341;01Mar1981;31Dec9999;17,68583882;BUTSEL-KERN;BUTSEL-KERN;Boutersem;Boutersem
24016;24016A29-;305;01Mar1981;31Dec9999;159,9163998;BUTSEL-VERSPREIDE BEWONING;BUTSEL-VERSPREIDE BEWONING;Boutersem;Boutersem
24016;24016B00-;581;01Mar1981;31Dec9999;41,26232763;KERKOM-KERN;KERKOM-KERN;Boutersem;Boutersem
24016;24016B08-;314;01Mar1981;31Dec9999;390,3746304;KERKOM-VERSPREIDE BEWONING;KERKOM-VERSPREIDE BEWONING;Boutersem;Boutersem
24016;24016B09-;335;01Mar1981;31Dec9999;259,6110505;BOSKANT;BOSKANT;Boutersem;Boutersem
24016;24016C000;748;01Mar1981;31Dec9999;37,92500604;ROOSBEEK-KERN;ROOSBEEK-KERN;Boutersem;Boutersem
24016;24016C011;415;01Mar1981;31Dec9999;28,93427008;ZAVEL;ZAVEL;Boutersem;Boutersem
24016;24016C022;385;01Mar1981;31Dec9999;32,58753047;GROENSTRAAT;GROENSTRAAT;Boutersem;Boutersem
24016;24016C093;96;01Mar1981;31Dec9999;251,5677934;ROOSBEEK-VERSPREIDE BEWONING;ROOSBEEK-VERSPREIDE BEWONING;Boutersem;Boutersem
24016;24016C19-;264;01Mar1981;31Dec9999;116,6146487;NEERBUTSEL;NEERBUTSEL;Boutersem;Boutersem
24016;24016D30-;436;01Mar1981;31Dec9999;38,47805314;NEERVELP-KERN;NEERVELP-KERN;Boutersem;Boutersem
24016;24016D382;0;01Mar1981;31Dec9999;63,09216975;NEERVELP-VELD;NEERVELP-VELD;Boutersem;Boutersem
24016;24016D391;202;01Mar1981;31Dec9999;164,7632639;NEERVELP-VERSPREIDE BEWONING;NEERVELP-VERSPREIDE BEWONING;Boutersem;Boutersem
24016;24016D40-;326;01Mar1981;31Dec9999;38,77767773;WILLEBRINGEN-KERN;WILLEBRINGEN-KERN;Boutersem;Boutersem
24016;24016D49-;89;01Mar1981;31Dec9999;300,158554;WILLEBRINGEN -VERSPR. BEWONING;WILLEBRINGEN -VERSPR. BEWONING;Boutersem;Boutersem
24016;24016D59-;115;01Mar1981;31Dec9999;200,1141617;HONSEM-VERSPREIDE BEWONING;HONSEM-VERSPREIDE BEWONING;Boutersem;Boutersem
24016;24016ZZZZ;6;01Mar1981;31Dec9999;0;NIET TE LOKALISEREN IN EEN SECTOR;NON LOCALISABLE DANS UN SECTEUR;Boutersem;Boutersem
24020;24020A001;1462;01Mar1981;31Dec9999;19,75090642;DIEST-CENTRUM;DIEST-CENTRUM;Diest;Diest
24020;24020A002;564;01Mar1981;31Dec9999;12,07100455;BEGIJNHOF;BEGIJNHOF;Diest;Diest
24020;24020A003;2043;01Mar1981;31Dec9999;32,97064306;HASSELTSESTRAAT;HASSELTSESTRAAT;Diest;Diest
24020;24020A004;1063;01Mar1981;31Dec9999;32,68025198;SCHAFFENSE POORT;SCHAFFENSE POORT;Diest;Diest
24020;24020A011;731;01Mar1981;31Dec9999;25,65189537;WIJNGAARDSVELD;WIJNGAARDSVELD;Diest;Diest
24020;24020A02-;2193;01Mar1981;31Dec9999;56,67320678;LEUVENSE EN HASSELTSE POORT;LEUVENSE EN HASSELTSE POORT;Diest;Diest
24020;24020A04-;370;01Mar1981;31Dec9999;10,17050937;VALLEILAAN - BOUDEWIJNVEST;VALLEILAAN - BOUDEWIJNVEST;Diest;Diest
24020;24020A07-;117;01Mar1981;31Dec9999;80,3744537;DIEST INDUSTRIEZONE - M.D.;DIEST INDUSTRIEZONE - M.D.;Diest;Diest
24020;24020A082;13;01Mar1981;31Dec9999;49,99937379;LEOPOLDVEST;LEOPOLDVEST;Diest;Diest
24020;24020A11-;109;01Mar1981;31Dec9999;7,444562523;DIEST TEN NOORDEN VAN SPOORWEG;DIEST TEN NOORDEN VAN SPOORWEG;Diest;Diest
24020;24020B001;459;01Mar1981;31Dec9999;24,75556403;WEBBEKOM-DORP;WEBBEKOM-DORP;Diest;Diest
24020;24020B002;528;01Mar1981;31Dec9999;20,26422694;PARELSBERG;PARELSBERG;Diest;Diest
24020;24020B012;875;01Mar1981;31Dec9999;36,090884;KLOOSTERBERG;KLOOSTERBERG;Diest;Diest
24020;24020B073;278;01Mar1981;31Dec9999;51,03426954;WEBBEKOM LEUVENSESTEENWEG;WEBBEKOM LEUVENSESTEENWEG;Diest;Diest
24020;24020B08-;32;01Mar1981;31Dec9999;34,79902087;HALVE MAAN;HALVE MAAN;Diest;Diest
24020;24020B0MA;29;01Oct2001;31Dec9999;66,87550162;ITSELAAR;ITSELAAR;Diest;Diest
24020;24020B0PA;202;01Oct2001;31Dec9999;796,2891084;PAPENBROEK;PAPENBROEK;Diest;Diest
24020;24020B11-;79;01Mar1981;31Dec9999;14,30255631;PAPENBROEK;PAPENBROEK;Diest;Diest
24020;24020C001;763;01Mar1981;31Dec9999;57,48532611;KAGGEVINNE-KERN;KAGGEVINNE-KERN;Diest;Diest
24020;24020C002;1110;01Mar1981;31Dec9999;87,93082697;BREEMBOS;BREEMBOS;Diest;Diest
24020;24020C012;295;01Mar1981;31Dec9999;18,95116067;STEINEVELD;STEINEVELD;Diest;Diest
24020;24020C081;142;01Mar1981;31Dec9999;158,0934024;KAGGEVINNE-VERSPR. BEW.-NOORD;KAGGEVINNE-VERSPR. BEW.-NOORD;Diest;Diest
24020;24020C091;28;01Mar1981;31Dec9999;100,3471135;KAGGEVINNE-VERSPR. BEW.-ZUID;KAGGEVINNE-VERSPR. BEW.-ZUID;Diest;Diest
24020;24020D001;937;01Mar1981;31Dec9999;67,10616117;MOLENSTEDE-KERN;MOLENSTEDE-KERN;Diest;Diest
24020;24020D002;455;01Mar1981;31Dec9999;52,45168949;BLAASBERG;BLAASBERG;Diest;Diest
24020;24020D010;163;01Mar1981;31Dec9999;20,51552709;KAUWBERG;KAUWBERG;Diest;Diest
24020;24020D022;494;01Mar1981;31Dec9999;46,7459332;GRASBOS;GRASBOS;Diest;Diest
24020;24020D091;1032;01Mar1981;31Dec9999;974,572562;MOLENSTEDE-VERSPREIDE BEWONING;MOLENSTEDE-VERSPREIDE BEWONING;Diest;Diest
24020;24020D103;293;01Mar1981;31Dec9999;42,05209834;EILAND;EILAND;Diest;Diest
24020;24020E000;1708;01Mar1981;31Dec9999;96,41475457;SCHAFFEN-KERN;SCHAFFEN-KERN;Diest;Diest
24020;24020E02-;733;01Mar1981;31Dec9999;47,23927703;HEZERHEIDE;HEZERHEIDE;Diest;Diest
24020;24020E030;439;01Mar1981;31Dec9999;22,43674252;SCHOONAARDE;SCHOONAARDE;Diest;Diest
24020;24020E07-;0;01Mar1981;31Dec9999;90,16434375;KAZERNE;KAZERNE;Diest;Diest
24020;24020E090;847;01Mar1981;31Dec9999;1000,26985;SCHAFFEN-VERSPREIDE BEWONING;SCHAFFEN-VERSPREIDE BEWONING;Diest;Diest
24020;24020E11-;239;01Mar1981;31Dec9999;18,94543784;VLEUGT-KERN;VLEUGT-KERN;Diest;Diest
24020;24020E19-;982;01Mar1981;31Dec9999;945,2553705;VLEUGT-VERSPREIDE BEWONING;VLEUGT-VERSPREIDE BEWONING;Diest;Diest
24020;24020F00-;451;01Mar1981;31Dec9999;41,8678572;DEURNE-KERN;DEURNE-KERN;Diest;Diest
24020;24020F012;393;01Mar1981;31Dec9999;20,57072389;KORTE HEIDE;KORTE HEIDE;Diest;Diest
24020;24020F023;181;01Mar1981;31Dec9999;14,8547775;MEILRIJK;MEILRIJK;Diest;Diest
24020;24020F034;321;01Mar1981;31Dec9999;13,53492279;PANNENHOEF;PANNENHOEF;Diest;Diest
24020;24020F081;352;01Mar1981;31Dec9999;393,0754873;GENEVENNE;GENEVENNE;Diest;Diest
24020;24020F09-;484;01Mar1981;31Dec9999;167,2521316;HOSTE;HOSTE;Diest;Diest
24020;24020ZZZZ;9;01Mar1981;31Dec9999;0;NIET TE LOKALISEREN IN EEN SECTOR;NON LOCALISABLE DANS UN SECTEUR;Diest;Diest
24028;24028A00-;472;01Mar1981;31Dec9999;39,42655364;GEETBETS-CENTRUM;GEETBETS-CENTRUM;Geetbets;Geetbets
24028;24028A012;373;01Mar1981;31Dec9999;29,39031238;DRINKTEILEN;DRINKTEILEN;Geetbets;Geetbets
24028;24028A09-;94;01Mar1981;31Dec9999;238,8399295;GEETBETS-VERSPREIDE BEWONING;GEETBETS-VERSPREIDE BEWONING;Geetbets;Geetbets
24028;24028A19-;513;01Mar1981;31Dec9999;180,7365501;GLABBEEK-VERSPREIDE BEWONING;GLABBEEK-VERSPREIDE BEWONING;Geetbets;Geetbets
24028;24028A29-;292;01Mar1981;31Dec9999;171,6862161;HOGEN-VERSPREIDE BEWONING;HOGEN-VERSPREIDE BEWONING;Geetbets;Geetbets
24028;24028A391;546;01Mar1981;31Dec9999;344,6866599;BERGEN-VERSPREIDE BEWONING;BERGEN-VERSPREIDE BEWONING;Geetbets;Geetbets
24028;24028A49-;453;01Mar1981;31Dec9999;261,6714995;NIEUWDORP-VERSPREIDE BEWONING;NIEUWDORP-VERSPREIDE BEWONING;Geetbets;Geetbets
24028;24028A50-;331;01Mar1981;31Dec9999;28,57637924;HULSBEEK-KERN;HULSBEEK-KERN;Geetbets;Geetbets
24028;24028A59-;268;01Mar1981;31Dec9999;311,3499096;BORGLOON - ARAAN;BORGLOON - ARAAN;Geetbets;Geetbets
24028;24028B00-;393;01Mar1981;31Dec9999;38,28742303;RUMMEN-KERN;RUMMEN-KERN;Geetbets;Geetbets
24028;24028B01-;195;01Mar1981;31Dec9999;30,77231193;BIESEMSTRAAT;BIESEMSTRAAT;Geetbets;Geetbets
24028;24028B022;398;01Mar1981;31Dec9999;25,74046721;BERGENEINDE;BERGENEINDE;Geetbets;Geetbets
24028;24028B091;1191;01Mar1981;31Dec9999;1521,518208;RUMMEN-VERSPREIDE BEWONING;RUMMEN-VERSPREIDE BEWONING;Geetbets;Geetbets
24028;24028C00-;135;01Mar1981;31Dec9999;14,14722179;GRAZEN-KERN;GRAZEN-KERN;Geetbets;Geetbets
24028;24028C09-;461;01Mar1981;31Dec9999;315,1728697;GRAZEN-VERSPREIDE BEWONING;GRAZEN-VERSPREIDE BEWONING;Geetbets;Geetbets
24028;24028ZZZZ;3;01Mar1981;31Dec9999;0;NIET TE LOKALISEREN IN EEN SECTOR;NON LOCALISABLE DANS UN SECTEUR;Geetbets;Geetbets
24033;24033A000;1763;01Mar1981;31Dec9999;83,01101234;HAACHT-KERN;HAACHT-KERN;Haacht;Haacht
24033;24033A012;547;01Mar1981;31Dec9999;33,85295437;SCHARENT;SCHARENT;Haacht;Haacht
24033;24033A022;984;01Mar1981;31Dec9999;59,60287944;BREUGHELWIJK;BREUGHELWIJK;Haacht;Haacht
24033;24033A081;527;01Mar1981;31Dec9999;558,7577736;SCHARENT-VERSPREIDE BEWONING;SCHARENT-VERSPREIDE BEWONING;Haacht;Haacht
24033;24033A091;84;01Mar1981;31Dec9999;152,8074936;LEIBEEK;LEIBEEK;Haacht;Haacht
24033;24033A102;2027;01Mar1981;31Dec9999;125,6409682;SINT-ADRIAAN;SINT-ADRIAAN;Haacht;Haacht
24033;24033A1AW;745;01Oct2001;31Dec9999;94,58018691;HOUTHEIDE;HOUTHEIDE;Haacht;Haacht
24033;24033A1PW;313;01Oct2001;31Dec9999;438,3535137;HOOBERG-DE HOUT;HOOBERG-DE HOUT;Haacht;Haacht
24033;24033B000;595;01Mar1981;31Dec9999;33,22338906;TILDONK-KERN;TILDONK-KERN;Haacht;Haacht
24033;24033B012;1032;01Mar1981;31Dec9999;30,64377345;EIKENBLOK;EIKENBLOK;Haacht;Haacht
24033;24033B091;709;01Mar1981;31Dec9999;401,6282105;TILDONK-VERSPREIDE BEWONING;TILDONK-VERSPREIDE BEWONING;Haacht;Haacht
24033;24033B100;408;01Mar1981;31Dec9999;35,00465768;WAKKERZEEL-KERN;WAKKERZEEL-KERN;Haacht;Haacht
24033;24033B181;557;01Mar1981;31Dec9999;125,4267082;LIPSEVELD;LIPSEVELD;Haacht;Haacht
24033;24033B1MA;3;01Oct2001;31Dec9999;35,66336911;HAACHTTILDONK;HAACHTTILDONK;Haacht;Haacht
24033;24033B1PA;202;01Oct2001;31Dec9999;239,4825406;HAMBOS-VERSPREIDE BEWONING;HAMBOS-VERSPREIDE BEWONING;Haacht;Haacht
24033;24033B59-;467;01Mar1981;31Dec9999;80,0628412;KELFS;KELFS;Haacht;Haacht
24033;24033C00-;823;01Mar1981;31Dec9999;36,74585783;WESPELAAR-CENTRUM;WESPELAAR-CENTRUM;Haacht;Haacht
